"시군구명","시간대","분류","매출건수","매출금액합계","데이터기준일"
"거제시","16","주거생활","2244","83811627","20240101"
"거제시","17","교육","5579","270076305","20240101"
"거제시","17","기타","4297","152628100","20240101"
"거제시","17","내구재","2902","46015580","20240101"
"거제시","17","레포츠/문화/취미","26622","862603247","20240101"
"거제시","17","서비스","2492","129647336","20240101"
"거제시","17","식생활","193970","4189309663","20240101"
"거제시","17","여행","7500","335647111","20240101"
"거제시","17","유통","327566","6067817754","20240101"
"거제시","17","유흥","1884","13486300","20240101"
"거제시","17","의료/미용","100419","2857212261","20240101"
"거제시","17","의생활","4979","369569100","20240101"
"거제시","17","자동차","51833","2317038126","20240101"
"거제시","17","주거생활","2728","86356257","20240101"
"거제시","18","교육","4614","268367634","20240101"
"거제시","18","기타","3887","100405320","20240101"
"거제시","18","내구재","2646","35031580","20240101"
"거제시","18","레포츠/문화/취미","25039","794964184","20240101"
"거제시","18","서비스","1800","78117490","20240101"
"거제시","18","식생활","269952","8016126816","20240101"
"거제시","18","여행","7713","361517908","20240101"
"거제시","18","유통","357339","6033038533","20240101"
"거제시","18","유흥","2342","30227500","20240101"
"거제시","18","의료/미용","82447","2539832417","20240101"
"거제시","18","의생활","3919","298468979","20240101"
"거제시","18","자동차","44893","1786534564","20240101"
"거제시","18","주거생활","1385","37068590","20240101"
"거제시","19","교육","3173","168250727","20240101"
"거제시","19","기타","1534","44867860","20240101"
"거제시","19","내구재","1846","22014640","20240101"
"거제시","19","레포츠/문화/취미","23196","610213882","20240101"
"거제시","19","서비스","811","21049675","20240101"
"거제시","19","식생활","297188","12794952084","20240101"
"거제시","19","여행","7315","412442970","20240101"
"거제시","19","유통","280114","4587549856","20240101"
"거제시","19","유흥","3698","69640000","20240101"
"거제시","19","의료/미용","32309","1047314013","20240101"
"거제시","19","의생활","2525","192698235","20240101"
"거제시","19","자동차","30287","1020108120","20240101"
"거제시","19","주거생활","79","1400800","20240101"
"거제시","20","교육","1792","105532627","20240101"
"거제시","20","기타","15","4066330","20240101"
"거제시","20","내구재","1597","15918950","20240101"
"거제시","20","레포츠/문화/취미","22546","505131594","20240101"
"거제시","20","서비스","599","6406010","20240101"
"거제시","20","식생활","224052","11441005097","20240101"
"거제시","20","여행","3136","223599828","20240101"
"거제시","20","유통","236155","3649277048","20240101"
"거제시","20","유흥","6091","213143000","20240101"
"거제시","20","의료/미용","12502","396442140","20240101"
"거제시","20","의생활","987","73385430","20240101"
"거제시","20","자동차","19004","646118843","20240101"
"거제시","21","교육","365","26898270","20240101"
"거제시","21","기타","21","6970600","20240101"
"거제시","21","내구재","980","9777430","20240101"
"거제시","21","레포츠/문화/취미","18998","308981643","20240101"
"거제시","21","서비스","755","3162700","20240101"
"거제시","21","식생활","118955","5253234971","20240101"
"거제시","21","여행","844","66057201","20240101"
"거제시","21","유통","191331","2563725776","20240101"
"거제시","21","유흥","8506","535827618","20240101"
"거제시","21","의료/미용","3005","100409182","20240101"
"거제시","21","의생활","37","3711400","20240101"
"거제시","21","자동차","11200","384978745","20240101"
"거제시","22","교육","21","5102500","20240101"
"거제시","22","기타","4","1676000","20240101"
"거제시","22","내구재","13","253780","20240101"
"거제시","22","레포츠/문화/취미","13802","166284471","20240101"
"거제시","22","서비스","1145","4259300","20240101"
"거제시","22","식생활","56593","2479886372","20240101"
"거제시","22","여행","196","10870189","20240101"
"거제시","22","유통","120255","1305133722","20240101"
"거제시","22","유흥","9101","841393601","20240101"
"거제시","22","의료/미용","543","22926871","20240101"
"거제시","22","자동차","3880","119476120","20240101"
"거제시","23","레포츠/문화/취미","9439","97153450","20240101"
"거제시","23","서비스","1251","2929500","20240101"
"거제시","23","식생활","31205","1519522765","20240101"
"거제시","23","여행","183","10245855","20240101"
"거제시","23","유통","66514","633552110","20240101"
"거제시","23","유흥","7532","816766445","20240101"
"거제시","23","의료/미용","108","9223850","20240101"
"거제시","23","자동차","1068","25441552","20240101"
"양산시","0","교육","4","553500","20240101"
"양산시","0","내구재","72","28300","20240101"
"양산시","0","레포츠/문화/취미","8823","64671746","20240101"
"양산시","0","서비스","1185","6407840","20240101"
"양산시","0","식생활","26415","1157873671","20240101"
"양산시","0","여행","141","8628000","20240101"
"양산시","0","유통","70079","571684519","20240101"
"양산시","0","유흥","3013","303675600","20240101"
"양산시","0","의료/미용","145","12694380","20240101"
"양산시","0","의생활","3","1200","20240101"
"양산시","0","자동차","2498","200311774","20240101"
"양산시","0","주거생활","32","24300","20240101"
"양산시","1","내구재","29","7450","20240101"
"양산시","1","레포츠/문화/취미","5526","32862155","20240101"
"양산시","1","서비스","710","4677200","20240101"
"양산시","1","식생활","13895","622206670","20240101"
"양산시","1","여행","99","5703000","20240101"
"양산시","1","유통","41411","334688350","20240101"
"양산시","1","유흥","2023","200401200","20240101"
"양산시","1","의료/미용","48","12146490","20240101"
"양산시","1","의생활","3","1200","20240101"
"양산시","1","자동차","971","70788293","20240101"
"양산시","1","주거생활","15","12000","20240101"
"양산시","2","내구재","23","14100","20240101"
"양산시","2","레포츠/문화/취미","3807","20450742","20240101"
"양산시","2","서비스","318","1486660","20240101"
"양산시","2","식생활","6865","300870980","20240101"
"양산시","2","여행","60","3738000","20240101"
"양산시","2","유통","27495","222076646","20240101"
"양산시","2","유흥","1081","110528100","20240101"
"양산시","2","의료/미용","25","3173130","20240101"
"양산시","2","자동차","664","61360548","20240101"
"양산시","2","주거생활","51","36200","20240101"
"양산시","3","기타","3","565000","20240101"
"양산시","3","내구재","13","9500","20240101"
"양산시","3","레포츠/문화/취미","2129","10978690","20240101"
"양산시","3","서비스","191","832690","20240101"
"양산시","3","식생활","2804","113863920","20240101"
"양산시","3","여행","36","2120000","20240101"
"양산시","3","유통","18728","152274570","20240101"
"양산시","3","유흥","350","42484500","20240101"
"양산시","3","의료/미용","52","23117830","20240101"
"양산시","3","자동차","461","45748806","20240101"
"양산시","3","주거생활","38","26900","20240101"
"양산시","4","내구재","3","4700","20240101"
"양산시","4","레포츠/문화/취미","1027","5173630","20240101"
"양산시","4","서비스","141","543930","20240101"
"양산시","4","식생활","1354","48914510","20240101"
"양산시","4","여행","6","320000","20240101"
"양산시","4","유통","19810","168932300","20240101"
"양산시","4","유흥","112","16006200","20240101"
"양산시","4","의료/미용","9","335080","20240101"
"양산시","4","자동차","1593","145728505","20240101"
"양산시","4","주거생활","12","7900","20240101"
"양산시","5","내구재","14","9050","20240101"
"양산시","5","레포츠/문화/취미","1004","77650580","20240101"
"양산시","5","서비스","83","276400","20240101"
"양산시","5","식생활","2161","34581450","20240101"
"양산시","5","여행","3","180000","20240101"
"양산시","5","유통","33540","312961162","20240101"
"양산시","5","유흥","23","2444600","20240101"
"양산시","5","의료/미용","323","6352600","20240101"
"양산시","5","자동차","8665","721095287","20240101"
"양산시","5","주거생활","9","695000","20240101"
"양산시","6","기타","6","102500","20240101"
"양산시","6","내구재","8","3050","20240101"
"양산시","6","레포츠/문화/취미","2275","299781652","20240101"
"양산시","6","서비스","92","293810","20240101"
"양산시","6","식생활","10052","115489846","20240101"
"양산시","6","여행","3","160000","20240101"
"양산시","6","유통","70566","633374236","20240101"
"양산시","6","의료/미용","734","17239920","20240101"
"양산시","6","자동차","23198","1676981217","20240101"
"양산시","6","주거생활","82","3125550","20240101"
"양산시","7","교육","18","2247500","20240101"
"양산시","7","기타","31","2161240","20240101"
"양산시","7","내구재","29","12950","20240101"
"양산시","7","레포츠/문화/취미","1608","212474094","20240101"
"양산시","7","서비스","194","2826730","20240101"
"양산시","7","식생활","31595","269028292","20240101"
"양산시","7","여행","6","72000","20240101"
"양산시","7","유통","115010","1039059460","20240101"
"양산시","7","의료/미용","2988","119096010","20240101"
"양산시","7","자동차","30861","2035794797","20240101"
"양산시","7","주거생활","1276","24080295","20240101"
"양산시","8","교육","141","3827400","20240101"
"양산시","8","기타","154","15779330","20240101"
"양산시","8","내구재","249","241150","20240101"
"양산시","8","레포츠/문화/취미","843","11807831","20240101"
"양산시","8","서비스","1088","30711762","20240101"
"양산시","8","식생활","91627","650799531","20240101"
"양산시","8","여행","6","200000","20240101"
"양산시","8","유통","138780","1507386700","20240101"
"양산시","8","의료/미용","14892","700481055","20240101"
"양산시","8","의생활","7","1634400","20240101"
"양산시","8","자동차","42910","2824893788","20240101"
"양산시","8","주거생활","2152","68376725","20240101"
"양산시","9","교육","176","25045833","20240101"
"양산시","9","기타","2498","170985318","20240101"
"양산시","9","내구재","575","12636450","20240101"
