"시군구명","월","분류","유입지","매출건수","매출금액합계","데이터기준일"
"거제시","11","주거생활","경남","3385","140947721","20240101"
"거제시","11","주거생활","대구","3","328500","20240101"
"거제시","11","주거생활","부산","46","1772750","20240101"
"거제시","11","주거생활","서울","7","104000","20240101"
"거제시","12","교육","경기","3","6900","20240101"
"거제시","12","교육","경남","8832","436572887","20240101"
"거제시","12","교육","대구","7","124240","20240101"
"거제시","12","교육","부산","16","344890","20240101"
"거제시","12","교육","전북","7","127250","20240101"
"거제시","12","기타","경기","3","27000","20240101"
"거제시","12","기타","경남","3738","218040274","20240101"
"거제시","12","기타","부산","3","61980","20240101"
"거제시","12","기타","서울","450","14345622","20240101"
"거제시","12","기타","울산","3","22000","20240101"
